id,date,name,rating,level,replay_num,useful_num,Useful,sentiment,objective,score,content
2115525,2014/6/11,过江龙索桥,1,1,0,0,1,NEG,SUB,0,感觉这里就是一坑钱地方！
1446567_3,2014/6/11,池州,1,1,0,0,1,NEG,SUB,0,饭菜也是比北上广还贵！
1446567_2,2014/6/11,池州,1,1,0,0,1,NEG,SUB,0,不推荐！
2012029,2014/6/11,灵隐寺,2,1,0,1,1,NEG,SUB,0,本人不喜欢，不好玩门票还那么贵，建议要去拜佛的人，晚6点山门打开，可以进入
2701838_1,2014/6/11,,2,0,0,0,1,NEG,SUB,0,这个我就不说什么了，地方小的只适合小朋友们玩，竟然还需要另外交69元，真是不值门票价。
2279225_1,2014/6/11,,2,0,0,0,1,NEG,SUB,0,感觉玩不了一天啊！
1550283_1,2014/6/10,和县,2,1,0,3,1,NEG,SUB,0,落后的一个城市，除了陋室铭让这个城市稍微增添一点文化气息之外，其他都没有什么
1182259_1,2014/6/10,菽庄花园,2,1,0,2,1,NEG,SUB,0,感觉没有什么，就是一个普通的景点
1943386_2,2014/6/10,,1,0,0,0,1,NEG,SUB,0,所谓的草原基本上都是光秃秃的。
1943386_1,2014/6/10,,1,0,0,0,1,NEG,SUB,0,去那边就是两个字：坑人！
1943386_3,2014/6/10,,1,0,0,0,1,NEG,SUB,0,马都是当地农民养的，根本就没有统一的管理，把你带到河边就开始一个劲的骗钱，真要骑马还不如去专业的马术俱乐部，都花不了这么多钱。
1620734_1,2014/6/9,中国鳄鱼湖,1,1,0,0,1,NEG,SUB,0,只是觉得很无聊，与同学一起的。
1662762_1,2014/6/9,SM新生活广场,2,1,0,0,1,NEG,SUB,0,这个也能算景点？
1299452_1,2014/6/9,敬亭山,2,1,0,0,1,NEG,SUB,0,与同学一起的，很无聊吖。
1269174_1,2014/6/9,黄巢山,1,1,1,7,1,NEG,SUB,0,现在去上面什么都没有 没人玩漂流 水都被堵起来了 都是石头
2039672_1,2014/6/9,鼓浪屿,2,1,0,0,1,NEG,SUB,0,人太多，没兴趣逛了，街道卫生状况也不好……吃的也不地道不美味
1435729,2014/6/9,富春桃源,1,1,0,0,1,NEG,SUB,0,去了不怎么好玩，不是很喜欢唉！
1583086_1,2014/6/9,合肥海洋世界,2,1,0,2,1,NEG,SUB,0,门票好贵。
2099074,2014/6/9,大研古城,1,1,0,0,1,NEG,SUB,0,来丽江第一站就定在这里，但是这里过于商业化，喧嚣，让我对丽江的美好印象大打折扣
2376999_1,2014/6/9,,1,0,0,0,1,NEG,SUB,0,在森林公园里，没有几只老虎，没啥意思。
2236542_2,2014/6/9,,2,0,0,0,1,NEG,SUB,0,全是沙子，没什么意思。
1675937,2014/6/8,摩天轮游乐购物中心,1,1,0,1,1,NEG,SUB,0,真心不要来了，太无聊了
1830094,2014/6/8,山江,2,1,1,2,1,NEG,SUB,0,这里真没去过，也不想去，应该不怎么好玩的
1426401,2014/6/8,常德诗墙,2,1,1,1,1,NEG,SUB,0,没什么很多的感觉，不过常德小吃挺多
2439170_1,2014/6/8,,1,0,0,0,1,NEG,SUB,0,真心不要来了，太无聊了
1780942,2014/6/7,苏州街,2,1,0,1,1,NEG,SUB,0,真没什么。
1796706_1,2014/6/7,凤阳,2,1,0,0,1,NEG,SUB,0,去那干吗呢?没有任何会给你留恋的地方.虽然那是我媳妇的家乡
1370156,2014/6/7,板梁,2,1,0,3,1,NEG,SUB,0,普普通通的湘味 没什么特别 不用去
1426647_1,2014/6/7,紫薇洞,2,1,0,1,1,NEG,SUB,0,景区小，票价60一点也不值[呆]
1502426,2014/6/7,湖南民俗文化村,1,1,1,3,1,NEG,SUB,0,淡季去的，特别坑，需要买门票。里面其实真没什么，真的别进去了。
1426663_1,2014/6/7,三叠井,2,1,0,2,1,NEG,SUB,0,大学时期全班一起去旅游的地方之一，没有特别的感觉。
1319489,2014/6/7,益阳,2,1,0,1,1,NEG,SUB,0,比较一般吧.中型城市的中庸之一
2139312_1,2014/6/7,,2,0,0,0,1,NEG,SUB,0,普普通通的湘味 没什么特别 不用去
1698824_1,2014/6/6,府山广场,2,1,0,0,1,NEG,SUB,0,谢脁楼所在的广场，被现代气息搅扰的失去了江南四大名楼的风采
1822463,2014/6/6,南诏风情岛,1,1,0,1,1,NEG,SUB,0,难玩得要死，大失所望~孩纸们50完全是泡汤
1218636,2014/6/6,德胜门箭楼,2,1,0,0,1,NEG,SUB,0,没有什么特别值得玩的地方。
1244253,2014/6/6,鼓楼,2,1,0,0,1,NEG,SUB,0,路过此地，之于我意义不太重大，不想去。
1834583,2014/6/6,琉璃厂文化街,1,1,0,0,1,NEG,SUB,0,对于不喜欢这类的人来说，实在是没有意思。
1218636,2014/6/6,德胜门箭楼,2,1,0,0,1,NEG,SUB,0,不必浪费时间了。
2570479_1,2014/6/6,,1,0,0,0,1,NEG,SUB,0,关门已久了，还提来误导众生
2325389_1,2014/6/6,,2,0,0,0,1,NEG,SUB,0,对这里印象非常不好，因为当时地震下雨其他道路不通只好绕行马尔康，但是这里东西又贵又难吃！
2594897_2,2014/6/6,,1,0,0,0,1,NEG,SUB,0,对于不喜欢这类的人来说，实在是没有意思。
1424938,2014/6/5,纳帕海,1,1,0,0,1,NEG,SUB,0,真的被忽悠去的话，记得骑马的价格最多按照标价打五折讲价~
1280348_1,2014/6/5,国际刻字艺术馆,1,1,0,0,1,NEG,SUB,0,这个东西就是个噱头。
1924323,2014/6/5,曼邦三队,2,1,0,2,1,NEG,SUB,0,这不安全，最好不要去，被吃了都不知道
1698329_1,2014/6/5,协和礼拜堂,1,1,0,0,1,NEG,SUB,0,在哪都有这些东西，十分无趣。
2082553,2014/6/5,香山,1,1,0,0,1,NEG,SUB,0,香山真的没什么乐趣。
1728636,2014/6/5,房山,1,1,0,1,1,NEG,SUB,0,我再也不要的地方，曾经以为自己走不出那片山了，我其实是想给0分的
1898924_1,2014/6/5,亦足山庄,1,1,1,1,1,NEG,SUB,0,完全不明白这个名字是什么意思。
1968844,2014/6/5,普达措,2,1,1,3,1,NEG,SUB,0,实在是没什么好看的，而且走了八公里好累啊
1187254_1,2014/6/5,世界名人馆,1,1,0,0,1,NEG,SUB,0,去看港看可能要正宗一点。
1774931_1,2014/6/5,日光岩,1,1,0,0,1,NEG,SUB,0,没针么意思，早上看不了日出，晚上看产了日落。
1564412,2014/6/5,世界公园,2,1,0,0,1,NEG,SUB,0,没有想象中的那么好，破破
1295473_1,2014/6/5,鼓浪屿三一堂,1,1,0,0,1,NEG,SUB,0,没什么可以评论的。
1424938,2014/6/5,纳帕海,1,1,0,0,1,NEG,SUB,0,坑爹的地方~！
1797806,2014/6/5,虹桥,1,1,0,0,1,NEG,SUB,0,就一买东西的走廊，过度商业化
2109801,2014/6/5,海口钟楼,2,1,0,0,1,NEG,SUB,0,就一看时间的地方，当地人说这是他们的地标，不过我觉得就一钟楼一座，不推荐！
1608979_1,2014/6/5,八卦楼,1,1,0,0,1,NEG,SUB,0,就一个楼顶，没什么意思。
1522334_1,2014/6/5,万国建筑博览,1,1,0,0,1,NEG,SUB,0,就是殖民时期痕迹，腐败，懦弱。
1788276_1,2014/6/5,大德记海水浴场,2,1,2,2,1,NEG,SUB,0,就是洗澡的地方，区别主要在于女孩多不多。
1550103,2014/6/5,碧塔海,2,1,0,0,1,NEG,SUB,0,就是普达措里面的…没什么好看的~
1182188_1,2014/6/5,菽庄花园,2,1,0,1,1,NEG,SUB,0,就是别人的别墅，如果只是为了来这看庄园就完全没意思。
1741685_1,2014/6/5,怀旧鼓浪屿,1,1,0,0,1,NEG,SUB,0,旧是旧，怀不怀得了就是个问题。
1564412,2014/6/5,世界公园,2,1,0,0,1,NEG,SUB,0,很失望。
1485838_1,2014/6/5,鼓浪屿音乐厅,1,1,0,0,1,NEG,SUB,0,高雅的地方不适合我这种低俗的人，不懂。
1161157,2014/6/5,翠湖公园,2,1,0,0,1,NEG,SUB,0,城市休闲之地没有什么看点，看红嘴欧的话去滇池就好
1379924_1,2014/6/5,皓月园,1,1,0,2,1,NEG,SUB,0,不值得去，不如在沙滩上看来得宏伟。
1477373_1,2014/6/5,钢琴博物馆,1,1,0,0,1,NEG,SUB,0,不是艺术家就不要去了吧。
1604216,2014/6/5,属都湖,1,1,0,0,1,NEG,SUB,0,不就是大一点的湖……三点多公里走的有点累~
2316097_1,2014/6/5,,2,0,0,0,1,NEG,SUB,0,就是普达措里面的…没什么好看的~
2169656_2,2014/6/5,,1,0,0,0,1,NEG,SUB,0,还好第二天跑的早，有幸目睹到进东西涌车道堵成停车坪，预计没个5、6个小时散不开啊哈哈，而且，下海跟下饺子似的，海边还得是秦皇岛啊
2113642,2014/6/4,大小洞天,1,1,0,0,1,NEG,SUB,0,这个最坑爹，除了大海比较好看，视野宽广点，没有任何值得去看的，而且门票还贵。
1726214,2014/6/4,台州,1,1,0,0,1,NEG,SUB,0,又贵又不好玩。
2113270,2014/6/4,小洞天,1,1,0,0,1,NEG,SUB,0,异常没意思。
2116064,2014/6/4,雨林谷,1,1,0,2,1,NEG,SUB,0,一个神坑的地方。
1540461_1,2014/6/4,南少林寺,1,1,1,0,1,NEG,SUB,0,一点都不好玩，没有看点就是可以看见一些和尚。
1620357_1,2014/6/4,大王峰,2,1,0,0,1,NEG,SUB,0,破破烂烂大王峰，导游的这句台词至今印象深刻。
1946439_2,2014/6/4,三坊七巷,2,1,0,0,1,NEG,SUB,0,没有想象中的好。
1735514_2,2014/6/4,鼓山,2,1,1,1,1,NEG,SUB,0,没有什么好玩的
2113270,2014/6/4,小洞天,1,1,0,0,1,NEG,SUB,0,连拍照的欲望都没有。
1139784_1,2014/6/4,左海公园,1,1,0,0,1,NEG,SUB,0,就在西湖的旁边，真心不好完的说
1718097_1,2014/6/4,南后街,1,1,0,1,1,NEG,SUB,0,就是在三坊七巷的后面，其实没有什么看点
1514204_1,2014/6/4,古谯楼,1,1,0,1,1,NEG,SUB,0,就是一个古城墙，不好玩，顶多就看一看的吧
1726214,2014/6/4,台州,1,1,0,0,1,NEG,SUB,0,江南大峡谷，去了只会后悔。
1738049_1,2014/6/4,厦门台湾小吃街,1,1,1,0,1,NEG,SUB,0,很长一条街，不好这口，所以不感兴趣。
1694713_1,2014/6/4,石室岩,1,1,0,0,1,NEG,SUB,0,感觉就是爬山，而且还很累的说
2116064,2014/6/4,雨林谷,1,1,0,2,1,NEG,SUB,0,不想多说，除了山顶可以看到亚龙湾全景以外，其他不如去张家界。
1946439_1,2014/6/4,三坊七巷,2,1,0,0,1,NEG,SUB,0,并没有那么好玩，走进去就是一个商业街的环境。
2263093_4,2014/6/4,,1,0,0,0,1,NEG,SUB,0,坐个船只游了3个岛，什么都没有。
2269508_1,2014/6/4,,2,0,0,0,1,NEG,SUB,0,我只想说，，大家想旅游的，，，别来海安
2263093_7,2014/6/4,,1,0,0,0,1,NEG,SUB,0,太差！
2263093_3,2014/6/4,,1,0,0,0,1,NEG,SUB,0,千岛湖没有一点自己的特色，感觉就是复制许多个其他旅游景点的东西。
2263093_6,2014/6/4,,1,0,0,0,1,NEG,SUB,0,就是一破水库，装个大门就可以收200多的门票了。
2263093_5,2014/6/4,,1,0,0,0,1,NEG,SUB,0,还不如去爬爬山呢。
2263093_1,2014/6/4,,1,0,0,0,1,NEG,SUB,0,此生不想再去的地方______千岛湖。
2263093_2,2014/6/4,,1,0,0,0,1,NEG,SUB,0,本来计划的很好，想和老公出来放松一下的，结果到了才发现，实际和网上的差距太大。
2099082,2014/6/3,大研古城,1,1,0,0,1,NEG,SUB,0,只能说这个地方已经商业化到极致了，完全不是古城古镇，就是一普通的商业街
1485810_1,2014/6/3,鼓浪屿音乐厅,2,1,0,1,1,NEG,SUB,0,这个地方其实还是一般，如果不是连票的话应该不会去。
2035393_1,2014/6/3,曾厝垵,1,1,0,0,1,NEG,SUB,0,杂乱无章 脏 客栈很多 定了范儿窝 整体不错 位置太难找
1407997_1,2014/6/3,迎客松,1,1,0,0,1,NEG,SUB,0,迎客松什么的都是噱头，骗老百姓呢，大家不要上当
1230077,2014/6/3,中国纽扣博物馆,2,1,0,3,1,NEG,SUB,0,去的时候游客很多，但是展示的师傅都不在，很失望。
1502440,2014/6/3,裸美乐大峡谷,1,1,0,0,1,NEG,SUB,0,千万别被旅行社忽悠去这里啊，有那时间不如睡觉
1459459,2014/6/3,百草园,2,1,0,2,1,NEG,SUB,0,其实没什么特色的。
1153948_1,2014/6/3,南华路,1,1,0,1,1,NEG,SUB,0,没觉得有什么特色，完全不用专门去
1760195,2014/6/3,怀柔,2,1,0,0,1,NEG,SUB,0,就是农家院么，没什么特别的，城里没见过就去溜达，见过的就算了
1198128,2014/6/3,海淀公园,2,1,0,0,1,NEG,SUB,0,就是个街心公园，很小，跟朝阳公园差远了。
2114795,2014/6/3,假日海滩,2,1,1,0,1,NEG,SUB,0,海滩还行 ，就是太脏了，到海口没事的可以走一走
2119049,2014/6/3,大东海,2,1,0,2,1,NEG,SUB,0,海水是我在三亚见过最脏的了，有海藻等载物，也比较拥挤
1711026,2014/6/3,北京团结湖公园,2,1,0,0,1,NEG,SUB,0,不值得去，北京到处都是这样的公园
2215853_4,2014/6/3,,1,0,0,0,1,NEG,SUB,0,景区管理及众人良心的缺失，造成了一次恶心的旅程，啊真TM度过了有意义的一天。
2215853_3,2014/6/3,,1,0,0,0,1,NEG,SUB,0,光明车站对面直达公交也没有任何告示，还有一群面包车在拉客，不得不说，这是一群没有良心没有道德的司机，明知闭园，还一个劲儿的拉你过去，只字不提不开放的事情。
1280721,2014/6/2,雁荡山,2,1,0,1,1,NEG,SUB,0,真的很一般，景点都很小，老年人适合，没多少爬山项目，而且还能拜菩萨
1924008,2014/6/2,古代钱币纪念馆,1,1,0,1,1,NEG,SUB,0,展厅太小了也有那么几枚值得看的、也有个别是臆造品。
1946441_1,2014/6/2,三坊七巷,2,1,0,0,1,NEG,SUB,0,以前还行，现在，整个就是鼓浪屿模式的翻版，啥都要钱，没意思极了。
2113957,2014/6/2,府城鼓楼,2,1,0,1,1,NEG,SUB,0,已经很破旧了，也没有修缮和管理，看不出原来的样子了！
1630887,2014/6/2,衡山,1,1,0,0,1,NEG,SUB,0,小时候去的，感觉不咋地
1269122_1,2014/6/2,金牛山公园,2,1,0,1,1,NEG,SUB,0,他就是个公园，去不去都无所谓！
1925974_1,2014/6/2,查济,2,1,0,1,1,NEG,SUB,0,商业化也太浓了，不大的小村子。
1185124_1,2014/6/2,于山,2,1,0,0,1,NEG,SUB,0,山太矮了，上面的道观有种被报废的感觉！
1791943,2014/6/2,富国海底世界,1,1,0,1,1,NEG,SUB,0,垃圾地方，还没有官园鱼的种类多，骗小孩的地方，一圈时间不到一小时
1617807_1,2014/6/2,武夷宫,2,1,0,0,1,NEG,SUB,0,就是一个出口，和卖东西的地方。
1703149_1,2014/6/2,桃花潭,2,1,0,1,1,NEG,SUB,0,景区内吃和住贵的离谱。
1435152,2014/6/2,祝融峰,1,1,0,0,1,NEG,SUB,0,还行，景色宜人，但个人感觉不好
1384505,2014/6/2,密印寺,1,1,0,0,1,NEG,SUB,0,感觉没什么意思的，还是不要去了
1368145_1,2014/6/2,安徽省博物院,1,1,0,2,1,NEG,SUB,0,感觉很差劲，没什么可看的。
1925974_2,2014/6/2,查济,2,1,0,1,1,NEG,SUB,0,翻盖的建筑把原貌破坏的厉害。
2268894_1,2014/6/2,,2,0,0,0,1,NEG,SUB,0,卫生做的真差劲，环保得加强跟上。
1982627_1,2014/6/2,,1,0,0,0,1,NEG,SUB,0,太坑了，下次再也不会去了，里面人的服务态度特别差，而且卖的东西特别贵。
1660744,2014/6/1,定海古城,2,1,1,0,1,NEG,SUB,0,真心不好玩儿 人很少 失望
2113036,2014/6/1,槟榔谷,1,1,0,0,1,NEG,SUB,0,那个所谓祖灵石碑，有个50多岁的男人，招呼游客烧香，凶巴巴的，特别可恶。
1854996_1,2014/6/1,徽园,2,1,0,0,1,NEG,SUB,0,门票贵 里面没玩头 比对面的欢乐岛差多了
2100011,2014/6/1,天坛,2,1,0,0,1,NEG,SUB,0,没什么好看的，就是建筑
1845629,2014/6/1,金碧公园,1,1,0,0,1,NEG,SUB,0,就一老年人的聚集地，辜负了公园二字，年轻人就不要去了，小、老，毫无意义
2005864,2014/6/1,西湖,2,1,0,0,1,NEG,SUB,0,并没有想象的那样好，也许没有自己喜欢的吧。
2058274_1,2014/6/1,,2,0,0,0,1,NEG,SUB,0,真心没意思 挺小的 动物也不多 门票贵
1835579,2014/5/31,马王堆汉墓,1,1,0,0,1,NEG,SUB,0,这个不用去了，什么也没有，全部移到省博物馆了。
1173771_1,2014/5/31,奎星楼,1,1,0,0,1,NEG,SUB,0,在路口的中间，仅是座三层小塔而已。
1788071,2014/5/31,蓝调庄园,1,1,0,3,1,NEG,SUB,0,一片荒地，花开得很少，竟然每人还收50元门票，上当了！
1922290_1,2014/5/31,相山公园,2,1,0,2,1,NEG,SUB,0,一点都不好玩都玩腻了从小就在哪玩
1422035_1,2014/5/31,肥东,2,1,0,2,1,NEG,SUB,0,县城规划很乱，没什么可看可玩的县城，篮球水平在合肥地区可以
1564248,2014/5/31,世界公园,2,1,0,0,1,NEG,SUB,0,完全无聊的 还没有长春的长影世纪城有意思
1788071,2014/5/31,蓝调庄园,1,1,0,3,1,NEG,SUB,0,太坑爹了！
1246895_1,2014/5/31,大炮台,1,1,0,0,1,NEG,SUB,0,没意思。
1507368_1,2014/5/31,三河,2,1,0,0,1,NEG,SUB,0,古镇太小，修复的现代痕迹明显
1140210_1,2014/5/31,阜阳,2,1,1,0,1,NEG,SUB,0,刚下火车站就被门口超市坑了，而且没什么好地方。
2142012_2,2014/5/31,,1,0,0,0,1,NEG,SUB,0,爬山爬了好久，以为就到炼丹炉了，谁知上面就一破喇叭，什么都没偶
2054243,2014/5/30,北京,2,1,0,0,1,NEG,SUB,0,最不喜欢来这里，赶脚没啥好滴，也没留下啥照片。
2109733,2014/5/30,椰田古寨,2,1,0,1,1,NEG,SUB,0,这里面没什么看的，而且卖银器的人，给大家洗脑，谨防的上当
1730806,2014/5/30,四方街,1,1,0,1,1,NEG,SUB,0,拥挤，拥挤，拥挤[生气][鄙视][无奈]，可以体验一下，如果你喜欢拥挤的话。
1134108,2014/5/30,束河,1,1,0,0,1,NEG,SUB,0,一个都是流浪狗的古城，没啥意思。
1609442_1,2014/5/30,安溪,1,1,0,1,1,NEG,SUB,0,一般般，很一般，一般啦。
1830477_1,2014/5/30,沙雕文化公园,2,1,0,0,1,NEG,SUB,0,也就拍出来的照片好看，其实没什么太宏伟壮观的。
1913147,2014/5/30,贺满姑烈士纪念亭,1,1,0,0,1,NEG,SUB,0,小时候照相的景点，现在已被脏乱的菜市场所掩埋，逐渐被人们所忘切！
1505929_1,2014/5/30,神仙洞,2,1,0,7,1,NEG,SUB,0,太一般了！
1279738_1,2014/5/30,大厦庵,2,1,0,1,1,NEG,SUB,0,太一般了！
2054248,2014/5/30,北京,2,1,0,0,1,NEG,SUB,0,谁来谁后悔 乱 烦躁 傲慢 警察比游客还多
1922653,2014/5/30,崇圣寺三塔,2,1,0,0,1,NEG,SUB,0,门票很贵，121一个人。
1279738_2,2014/5/30,大厦庵,2,1,0,1,1,NEG,SUB,0,没必要去，小是一方面，
1505929_2,2014/5/30,神仙洞,2,1,0,7,1,NEG,SUB,0,没必要去，池州到处都有这样的山洞
1507369_1,2014/5/30,三河,2,1,0,0,1,NEG,SUB,0,简直坑爹啊，啥东西没有，人还多，破
1950076,2014/5/30,蝴蝶泉,2,1,0,0,1,NEG,SUB,0,感觉很鸡肋，可能来的时间点不对，没看到蝴蝶，没有蝴蝶的蝴蝶泉还叫蝴蝶泉么？
1936295_1,2014/5/30,杏花村古井文化园,2,1,0,1,1,NEG,SUB,0,不好玩，都是仿古建筑没意思，像一个农家乐
2020588,2014/5/30,八达岭长城,1,1,0,0,1,NEG,SUB,0,不到长城非好汉，到了长城真遗憾。
2254007_1,2014/5/30,,2,0,0,0,1,NEG,SUB,0,人造痕迹，内容少
1162660,2014/5/29,西单,1,1,0,2,1,NEG,SUB,0,只是一个商务街。
1865148_1,2014/5/29,宣城,2,1,1,1,1,NEG,SUB,0,宣城老十紫街，邮储的ATM取了假钱
1406289,2014/5/29,乌镇,2,1,1,1,1,NEG,SUB,0,商业气息太重了，总体来说，真的不如西塘，东西很贵，住宿还行，饭店各种要钱！
2069435,2014/5/29,鸟巢,2,1,0,0,1,NEG,SUB,0,没什么意思，不用花钱进去看，晚上看看灯光即好，水立方亦如此
1162660,2014/5/29,西单,1,1,0,2,1,NEG,SUB,0,没景点。
2089568,2014/5/29,玉龙雪山,2,1,2,2,1,NEG,SUB,0,根本看不到雪山[哭]都是假背景照相的
1166782_3,2014/5/29,仙游,2,1,1,2,1,NEG,SUB,0,感觉就是很一般没有什么特别的！
1988429,2014/5/29,水立方,2,1,0,0,1,NEG,SUB,0,等同鸟巢，不值得去，奥运的光环忽悠着大家去
1738054_1,2014/5/29,厦门台湾小吃街,2,1,0,0,1,NEG,SUB,0,此地卫生环境真不怎么样 东西看着也不新鲜
1852155_1,2014/5/29,环城公园,2,1,0,0,1,NEG,SUB,0,曾经和小伙伴们绕着走了一圈水都是丑的。
2535246_1,2014/5/29,,2,0,0,0,1,NEG,SUB,0,那些个大爷大妈们的歌真的不怎么的，好吵
1984825_1,2014/5/29,,2,0,0,0,1,NEG,SUB,0,稻城县没什么可玩的 美景都在亚丁
1438855,2014/5/28,顺义,1,1,0,1,1,NEG,SUB,0,真心不想再来。
1332031_1,2014/5/28,郑成功演武场遗址,1,1,1,1,1,NEG,SUB,0,已经没有了，是个足球场！
2069441,2014/5/28,鸟巢,2,1,0,0,1,NEG,SUB,0,已经没有奥运会的感觉了。
1670944,2014/5/28,括苍山,2,1,1,0,1,NEG,SUB,0,一般吧，没想象中的好，没有好玩的景点，山上有些路牌都错的
2069441,2014/5/28,鸟巢,2,1,0,0,1,NEG,SUB,0,商业化太重了
1143329_1,2014/5/28,水操台,2,1,1,1,1,NEG,SUB,0,日光岩里的一个点，没什么！
2085049,2014/5/28,西塘,1,1,0,0,1,NEG,SUB,0,强烈不推荐，谁去谁后悔，没有比这更假的了！
1898996_1,2014/5/28,人类博物馆,2,1,1,1,1,NEG,SUB,0,没有多少展品，可以不看的！
1210741,2014/5/28,阿育王寺,2,1,0,2,1,NEG,SUB,0,没什么特色，商业气息比较浓
1907828,2014/5/28,天一阁,1,1,0,0,1,NEG,SUB,0,没什么好看的 就一个广场
1327946_1,2014/5/28,南普陀寺藏经阁,1,1,1,1,1,NEG,SUB,0,没记错的话，应该是关着门的
1881933,2014/5/28,鼓楼,2,1,0,0,1,NEG,SUB,0,沦落为小吃小商品集散地
1504931,2014/5/28,西溪湿地,2,1,0,0,1,NEG,SUB,0,很一般，和想象的差别太大了，而且路好难走，一天时间半天都用来坐车了。
1953928,2014/5/28,国家博物馆,2,1,0,0,1,NEG,SUB,0,还行吧，挺没意思的。
1504931,2014/5/28,西溪湿地,2,1,0,0,1,NEG,SUB,0,不好玩。
2421192_1,2014/5/28,,2,0,0,0,1,NEG,SUB,0,真不能称为温泉，应该改叫锅炉烧的地下水。
2421192_3,2014/5/28,,2,0,0,0,1,NEG,SUB,0,由于是烧的水，所以水质很差，经常可以看到黄色的水，人少的时候很多项目都不开。
2503580_1,2014/5/28,,2,0,0,0,1,NEG,SUB,0,一线天 一柱香是唯一的亮点 其他的都很坑爹 观光景点 都围着山一边 走了很多路却不觉得这些路换回了很多好景色 去得不值
2535533_1,2014/5/28,,1,0,0,0,1,NEG,SUB,0,前段时间去了，跟景区管理人员吵了一下午，乱收费，看我们的手机不让我们拍照，对游客拉拉扯扯的，保安在一旁虎视眈眈的，丽江的最后一站，败给观音峡了，真的是坑爹不解释
2421192_4,2014/5/28,,2,0,0,0,1,NEG,SUB,0,大部分池子都不开放，开的几个池子也很脏。
1738057_1,2014/5/27,厦门台湾小吃街,2,1,0,0,1,NEG,SUB,0,只能说不习惯这种街边大排档，脏死了，不舒服。
1673460,2014/5/27,北京野生动物园,1,1,2,4,1,NEG,SUB,0,也没什么好玩的
2064271,2014/5/27,天安门,1,1,0,2,1,NEG,SUB,0,小偷多。
2099086,2014/5/27,大研古城,2,1,1,1,1,NEG,SUB,0,太商业化了，感觉古城都一个样，只是有很多酒吧
1186565,2014/5/27,中折瀑,2,1,0,0,1,NEG,SUB,0,三折瀑景区内的中间一段，爬山好久才上去，结果没多少水，很失望。
1882451,2014/5/27,北京海洋馆,1,1,0,6,1,NEG,SUB,0,去了一次就不想去第二次
1762331,2014/5/27,乾坤柱,2,1,0,2,1,NEG,SUB,0,名字起的不错，但是去了就会后悔的呀
1765307,2014/5/27,莫干山,2,1,0,1,1,NEG,SUB,0,没有什么好的风景，一切都是忽悠人的！
1618148,2014/5/27,八达岭野生动物园,2,1,0,2,1,NEG,SUB,0,没意思
1882451,2014/5/27,北京海洋馆,1,1,0,6,1,NEG,SUB,0,没劲。
1882451,2014/5/27,北京海洋馆,1,1,0,6,1,NEG,SUB,0,没劲。
1392939,2014/5/27,云南省博物馆,1,1,0,4,1,NEG,SUB,0,里面居然没什么文物，不知道是不是新馆在建的原因。
2020441,2014/5/27,八达岭长城,2,1,0,2,1,NEG,SUB,0,垃圾多。
2064271,2014/5/27,天安门,1,1,0,2,1,NEG,SUB,0,就是人多。
1421647_1,2014/5/27,状元街,2,1,0,0,1,NEG,SUB,0,就剩下个状元街的牌坊，一条街上全都是新建的高楼，没什么特色。
1618148,2014/5/27,八达岭野生动物园,2,1,0,2,1,NEG,SUB,0,还没北京野生动物园好呢。
1882451,2014/5/27,北京海洋馆,1,1,0,6,1,NEG,SUB,0,地方小。
1817963,2014/5/27,武陵村,1,1,0,1,1,NEG,SUB,0,除了看蒋介石官邸没什么可看的，更不用说是世外桃源了！
1673460,2014/5/27,北京野生动物园,1,1,2,4,1,NEG,SUB,0,不像外国的动物园可以抱动物。
1220689,2014/5/27,洱海游船,2,1,0,1,1,NEG,SUB,0,不推荐。
1673460,2014/5/27,北京野生动物园,1,1,2,4,1,NEG,SUB,0,不好玩。
2020441,2014/5/27,八达岭长城,2,1,0,2,1,NEG,SUB,0,不好玩。
1858506,2014/5/27,拉市海,1,1,0,0,1,NEG,SUB,0,不好玩、没什么可看的、就是骑马、haigui
1496026_1,2014/5/27,八里河,2,1,0,0,1,NEG,SUB,0,悲剧的五星级，让人赞叹的商业运作[无奈]
2535534_1,2014/5/27,,1,0,0,0,1,NEG,SUB,0,这里的瀑布像我们这的垃圾堆一样臭， 本来说是去开心的 但是到这才知道 以后打死我也不去 骗子骗照相 导游骗人民币 比免费的景点还差。
2436794_4,2014/5/27,,1,0,0,0,1,NEG,SUB,0,也没什么好玩的
2279167_1,2014/5/27,,2,0,0,0,1,NEG,SUB,0,门票略贵，80一张，草原还是挺大的，但问题是里面别的项目，如骑马、烤全羊等，全部都是另行收费的，还都不便宜，所以如果全部项目要玩到的话就挺划不来了。
2279167_2,2014/5/27,,2,0,0,0,1,NEG,SUB,0,景区内有烤全羊卖但味道却很差，喜欢吃羊腿肉最上面一层脆脆香香的，但这里卖的却是烤焦的。
2301168_1,2014/5/27,,2,0,0,0,1,NEG,SUB,0,浮戏山雪花洞也在巩义，景区不大，也没有太大的特别之处，景区工作人员的态度也不是很好。
2436794_2,2014/5/27,,1,0,0,0,1,NEG,SUB,0,不像外国的动物园可以抱动物。
2436794_1,2014/5/27,,1,0,0,0,1,NEG,SUB,0,不好玩。
1280752,2014/5/26,雁荡山,2,1,0,0,1,NEG,SUB,0,一般般的感觉，没有以前课文写得那么好
1448492,2014/5/26,滨湖公园,2,1,0,1,1,NEG,SUB,0,现在的滨湖越来越坑爹了，小时候超级喜欢的
